Date,DAL,AAL,UAL,LUV
03/01/2016,-1.01477477545059,-1.06871266332728,-1.26973697354808,-1.18663140595477
06/01/2016,0.00793109500770955,-0.299972093786936,-0.368788685165705,0.188466755850529
09/01/2016,0.221439962536363,-0.239175044579239,0.140403500369099,0.265138755091325
12/01/2016,-1.50844004737926,-1.32034534875079,-1.08185717830972,-0.654880624111377
03/01/2017,-1.44321697741825,-1.20957614202612,-1.58478067791872,-0.746861660591115
06/01/2017,-0.136730652246941,0.130972989859945,-0.0950485759412455,0.502538630121577
09/01/2017,0.427199937338693,1.04992003830038,0.819559498175624,0.0897544281377912
12/01/2017,-0.838004247200178,-0.186416425986188,-0.780715187863201,-0.414099726064847
03/01/2018,-0.392980354133612,0.0746635604387986,-1.17371144163118,-0.54231930980978
06/01/2018,0.833650391261921,1.4121831789016,0.55695449335334,1.3130817998902
09/01/2018,1.4190210522384,1.24643759037746,1.41277851415771,0.445255636599643
12/01/2018,0.195616115184133,0.475199887392809,0.634748030533442,0.289363662307472
03/01/2019,-0.0457761693750941,-0.0854131754288893,0.0474281055722985,-0.269796271226194
06/01/2019,1.37098329445626,1.23766691840302,1.263454535248,1.56400800096367
09/01/2019,2.05080353527596,1.37904203837563,1.08024688290894,1.13149193647969
12/01/2019,0.816299598357656,0.826004986249478,0.874309247055534,1.33528368097574
03/01/2020,-0.191537502931359,0.57416922069458,1.13696626330461,0.184251860778535